pressSN,endTime,startTime,machineState,pressState,State
70001004,2023-04-03T12:08:11.2082092-05:00,2023-04-03T12:02:35.1952401-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T12:05:17.9506292+02:00,2023-04-03T12:02:58.57838+02:00,PRE_PRINT,Print,7
70001002,2023-04-03T12:05:24.9197902-04:00,2023-04-03T12:03:33.108346-04:00,PRINT,Print,8
70001003,2023-04-03T12:05:43.9319784+02:00,2023-04-03T12:05:17.9506292+02:00,PRINT,Print,8
70001002,2023-04-03T12:05:42.0301922-04:00,2023-04-03T12:05:24.9197902-04:00,POST_PRINT,Print,7
70001002,2023-04-03T12:16:10.7120338-04:00,2023-04-03T12:05:42.0301922-04:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T12:06:00.453111+02:00,2023-04-03T12:05:43.9319784+02:00,POST_PRINT,Print,7
70001003,2023-04-03T12:07:59.8870941+02:00,2023-04-03T12:06:00.453111+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T12:08:11.3677772+02:00,2023-04-03T12:07:59.8870941+02:00,GO_TO_OFF,Off,1
70001004,2023-04-03T12:09:21.7104425-05:00,2023-04-03T12:08:11.2082092-05:00,PRE_PRINT,Print,7
70001003,2023-04-03T12:08:12.6698291+02:00,2023-04-03T12:08:11.3677772+02:00,OFF,Off,1
70001003,2023-04-03T12:08:12.6716102+02:00,2023-04-03T12:08:12.6698291+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-03T12:19:39.1591727+02:00,2023-04-03T12:08:12.6716102+02:00,SERVICE,Service,2
70001004,2023-04-03T12:13:49.7799716-05:00,2023-04-03T12:09:21.7104425-05:00,PRINT,Print,8
70001004,2023-04-03T12:14:07.3132064-05:00,2023-04-03T12:13:49.7799716-05:00,POST_PRINT,Print,7
70001004,2023-04-03T12:24:35.1310444-05:00,2023-04-03T12:14:07.3132064-05:00,DYNAMIC_READY,Ready,6
70001002,2023-04-03T13:07:10.099908-04:00,2023-04-03T12:16:10.7120338-04:00,READY,Ready,5
70001003,2023-04-03T12:20:01.2195635+02:00,2023-04-03T12:19:39.1591727+02:00,OFF,Off,1
70001003,2023-04-03T12:21:00.6540671+02:00,2023-04-03T12:20:01.2195635+02:00,MECH_INIT,Off,1
70001003,2023-04-03T12:22:03.0915616+02:00,2023-04-03T12:21:00.6540671+02:00,STANDBY,Standby,3
70001003,2023-04-03T12:24:21.4600154+02:00,2023-04-03T12:22:03.0915616+02:00,STANDBY,Standby,3
70001003,2023-04-03T12:24:30.9513068+02:00,2023-04-03T12:24:21.4600154+02:00,GO_TO_OFF,Off,1
70001003,2023-04-03T12:24:37.1695169+02:00,2023-04-03T12:24:30.9513068+02:00,OFF,Off,1
70001004,2023-04-03T12:26:14.0361158-05:00,2023-04-03T12:24:35.1310444-05:00,READY,Ready,5
70001003,2023-04-03T12:25:35.9852959+02:00,2023-04-03T12:24:37.1695169+02:00,MECH_INIT,Off,1
70001003,2023-04-03T12:25:42.6317905+02:00,2023-04-03T12:25:35.9852959+02:00,STANDBY,Standby,3
70001003,2023-04-03T12:29:42.5158533+02:00,2023-04-03T12:25:42.6317905+02:00,GET_READY,GetReady,4
70001004,2023-04-03T12:27:46.2747908-05:00,2023-04-03T12:26:14.0361158-05:00,PRE_PRINT,Print,7
70001004,2023-04-03T12:31:50.5841978-05:00,2023-04-03T12:27:46.2747908-05:00,PRINT,Print,8
70001003,2023-04-03T12:30:15.3619928+02:00,2023-04-03T12:29:42.5158533+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T12:31:35.1295541+02:00,2023-04-03T12:30:15.3619928+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T12:31:57.4636894+02:00,2023-04-03T12:31:35.1295541+02:00,PRINT,Print,8
70001004,2023-04-03T12:32:14.3644872-05:00,2023-04-03T12:31:50.5841978-05:00,POST_PRINT,Print,7
70001003,2023-04-03T12:32:14.8077626+02:00,2023-04-03T12:31:57.4636894+02:00,POST_PRINT,Print,7
70001004,2023-04-03T12:42:42.2482549-05:00,2023-04-03T12:32:14.3644872-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T12:41:07.7869015+02:00,2023-04-03T12:32:14.8077626+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T12:42:02.7719464+02:00,2023-04-03T12:41:07.7869015+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T12:42:24.9462045+02:00,2023-04-03T12:42:02.7719464+02:00,PRINT,Print,8
70001003,2023-04-03T12:42:42.0558881+02:00,2023-04-03T12:42:24.9462045+02:00,POST_PRINT,Print,7
70001003,2023-04-03T12:50:44.7114405+02:00,2023-04-03T12:42:42.0558881+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-03T13:31:48.4399195-05:00,2023-04-03T12:42:42.2482549-05:00,READY,Ready,5
70001003,2023-04-03T12:53:07.481242+02:00,2023-04-03T12:50:44.7114405+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T12:53:30.2680999+02:00,2023-04-03T12:53:07.481242+02:00,PRINT,Print,8
70001003,2023-04-03T12:53:59.2635138+02:00,2023-04-03T12:53:30.2680999+02:00,POST_PRINT,Print,7
70001003,2023-04-03T13:04:25.8693995+02:00,2023-04-03T12:53:59.2635138+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T13:28:05.524016+02:00,2023-04-03T13:04:25.8693995+02:00,READY,Ready,5
70001002,2023-04-03T13:07:16.3441078-04:00,2023-04-03T13:07:10.099908-04:00,GO_TO_STANDBY,Standby,3
70001002,2023-04-03T13:27:04.5275762-04:00,2023-04-03T13:07:16.3441078-04:00,STANDBY,Standby,3
70001002,2023-04-03T13:27:14.2187847-04:00,2023-04-03T13:27:04.5275762-04:00,GO_TO_OFF,Off,1
70001002,2023-04-03T13:30:54.1452705-04:00,2023-04-03T13:27:14.2187847-04:00,OFF,Off,1
70001003,2023-04-03T13:32:15.6689043+02:00,2023-04-03T13:28:05.524016+02:00,PRE_PRINT,Print,7
70001002,2023-04-03T13:31:43.1004293-04:00,2023-04-03T13:30:54.1452705-04:00,MECH_INIT,Off,1
70001002,2023-04-03T13:32:43.7335343-04:00,2023-04-03T13:31:43.1004293-04:00,STANDBY,Standby,3
70001004,2023-04-03T13:31:54.4757648-05:00,2023-04-03T13:31:48.4399195-05:00,GO_TO_STANDBY,Standby,3
70001004,2023-04-03T13:37:37.1193843-05:00,2023-04-03T13:31:54.4757648-05:00,STANDBY,Standby,3
70001003,2023-04-03T13:41:59.5887464+02:00,2023-04-03T13:32:15.6689043+02:00,PRINT,Print,8
70001002,2023-04-03T13:32:53.1990592-04:00,2023-04-03T13:32:43.7335343-04:00,GO_TO_OFF,Off,1
70001002,2023-04-03T13:32:59.5207672-04:00,2023-04-03T13:32:53.1990592-04:00,OFF,Off,1
70001002,2023-04-03T13:32:59.5218862-04:00,2023-04-03T13:32:59.5207672-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-03T14:46:53.6991011-04:00,2023-04-03T13:32:59.5218862-04:00,SERVICE,Service,2
70001004,2023-04-03T13:45:33.8655319-05:00,2023-04-03T13:37:37.1193843-05:00,GET_READY,GetReady,4
70001003,2023-04-03T13:42:23.1511319+02:00,2023-04-03T13:41:59.5887464+02:00,POST_PRINT,Print,7
70001003,2023-04-03T13:43:26.624078+02:00,2023-04-03T13:42:23.1511319+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T13:44:17.5649909+02:00,2023-04-03T13:43:26.624078+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T13:44:31.4648461+02:00,2023-04-03T13:44:17.5649909+02:00,PRINT,Print,8
70001003,2023-04-03T13:44:48.1832362+02:00,2023-04-03T13:44:31.4648461+02:00,POST_PRINT,Print,7
70001003,2023-04-03T13:45:12.7950517+02:00,2023-04-03T13:44:48.1832362+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T13:45:22.255469+02:00,2023-04-03T13:45:12.7950517+02:00,GO_TO_OFF,Off,1
70001003,2023-04-03T13:45:23.7238319+02:00,2023-04-03T13:45:22.255469+02:00,OFF,Off,1
70001003,2023-04-03T13:45:23.7247519+02:00,2023-04-03T13:45:23.7238319+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-03T13:56:10.1366585+02:00,2023-04-03T13:45:23.7247519+02:00,SERVICE,Service,2
70001004,2023-04-03T13:56:03.2944167-05:00,2023-04-03T13:45:33.8655319-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-03T14:09:20.1569476-05:00,2023-04-03T13:56:03.2944167-05:00,READY,Ready,5
70001003,2023-04-03T13:56:25.3752879+02:00,2023-04-03T13:56:10.1366585+02:00,OFF,Off,1
70001003,2023-04-03T13:57:22.3631702+02:00,2023-04-03T13:56:25.3752879+02:00,MECH_INIT,Off,1
70001003,2023-04-03T14:02:05.1549048+02:00,2023-04-03T13:57:22.3631702+02:00,STANDBY,Standby,3
70001003,2023-04-03T14:02:05.1571255+02:00,2023-04-03T14:02:05.1549048+02:00,GET_READY,GetReady,4
70001003,2023-04-03T14:02:58.7696854+02:00,2023-04-03T14:02:05.1571255+02:00,STANDBY,Standby,3
70001003,2023-04-03T14:03:07.9990283+02:00,2023-04-03T14:02:58.7696854+02:00,GO_TO_OFF,Off,1
70001003,2023-04-03T14:03:14.8471518+02:00,2023-04-03T14:03:07.9990283+02:00,OFF,Off,1
70001003,2023-04-03T14:04:06.9917734+02:00,2023-04-03T14:03:14.8471518+02:00,MECH_INIT,Off,1
70001003,2023-04-03T14:04:16.0680222+02:00,2023-04-03T14:04:06.9917734+02:00,STANDBY,Standby,3
70001003,2023-04-03T14:11:18.0687882+02:00,2023-04-03T14:04:16.0680222+02:00,GET_READY,GetReady,4
70001004,2023-04-03T14:10:14.358039-05:00,2023-04-03T14:09:20.1569476-05:00,PRE_PRINT,Print,7
70001004,2023-04-03T14:10:41.5427104-05:00,2023-04-03T14:10:14.358039-05:00,GO_TO_OFF,Off,1
70001004,2023-04-03T14:11:15.9799061-05:00,2023-04-03T14:10:41.5427104-05:00,OFF,Off,1
70001004,2023-04-03T14:12:07.5462975-05:00,2023-04-03T14:11:15.9799061-05:00,MECH_INIT,Off,1
70001003,2023-04-03T14:11:46.067273+02:00,2023-04-03T14:11:18.0687882+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:12:58.9653363+02:00,2023-04-03T14:11:46.067273+02:00,PRE_PRINT,Print,7
70001004,2023-04-03T14:12:52.2973029-05:00,2023-04-03T14:12:07.5462975-05:00,STANDBY,Standby,3
70001004,2023-04-03T14:18:29.4522819-05:00,2023-04-03T14:12:52.2973029-05:00,GET_READY,GetReady,4
70001003,2023-04-03T14:13:13.6769259+02:00,2023-04-03T14:12:58.9653363+02:00,PRINT,Print,8
70001003,2023-04-03T14:13:30.3913345+02:00,2023-04-03T14:13:13.6769259+02:00,POST_PRINT,Print,7
70001003,2023-04-03T14:17:04.9090564+02:00,2023-04-03T14:13:30.3913345+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:18:00.7067647+02:00,2023-04-03T14:17:04.9090564+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T14:18:12.586806+02:00,2023-04-03T14:18:00.7067647+02:00,PRINT,Print,8
70001003,2023-04-03T14:18:38.7913295+02:00,2023-04-03T14:18:12.586806+02:00,POST_PRINT,Print,7
70001004,2023-04-03T14:18:45.7822141-05:00,2023-04-03T14:18:29.4522819-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:19:23.7162852+02:00,2023-04-03T14:18:38.7913295+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-03T14:19:54.8995048-05:00,2023-04-03T14:18:45.7822141-05:00,PRE_PRINT,Print,7
70001003,2023-04-03T14:20:09.8119155+02:00,2023-04-03T14:19:23.7162852+02:00,PRE_PRINT,Print,7
70001004,2023-04-03T14:20:13.6338485-05:00,2023-04-03T14:19:54.8995048-05:00,PRINT,Print,8
70001003,2023-04-03T14:20:33.8059165+02:00,2023-04-03T14:20:09.8119155+02:00,PRINT,Print,8
70001004,2023-04-03T14:20:40.0115281-05:00,2023-04-03T14:20:13.6338485-05:00,POST_PRINT,Print,7
70001003,2023-04-03T14:20:50.9170318+02:00,2023-04-03T14:20:33.8059165+02:00,POST_PRINT,Print,7
70001004,2023-04-03T14:21:55.7700394-05:00,2023-04-03T14:20:40.0115281-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:25:07.35469+02:00,2023-04-03T14:20:50.9170318+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-03T14:22:44.1233986-05:00,2023-04-03T14:21:55.7700394-05:00,PRE_PRINT,Print,7
70001004,2023-04-03T14:27:22.9566321-05:00,2023-04-03T14:22:44.1233986-05:00,PRINT,Print,8
70001003,2023-04-03T14:25:16.8038878+02:00,2023-04-03T14:25:07.35469+02:00,GO_TO_OFF,Off,1
70001003,2023-04-03T14:25:18.2422002+02:00,2023-04-03T14:25:16.8038878+02:00,OFF,Off,1
70001003,2023-04-03T14:25:18.2431947+02:00,2023-04-03T14:25:18.2422002+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-03T14:27:53.7725267+02:00,2023-04-03T14:25:18.2431947+02:00,SERVICE,Service,2
70001004,2023-04-03T14:27:55.7871383-05:00,2023-04-03T14:27:22.9566321-05:00,POST_PRINT,Print,7
70001003,2023-04-03T14:28:11.8542521+02:00,2023-04-03T14:27:53.7725267+02:00,OFF,Off,1
70001004,2023-04-03T14:28:44.736463-05:00,2023-04-03T14:27:55.7871383-05:00,READY,Ready,5
70001003,2023-04-03T14:29:08.242504+02:00,2023-04-03T14:28:11.8542521+02:00,MECH_INIT,Off,1
70001004,2023-04-03T14:28:50.9923955-05:00,2023-04-03T14:28:44.736463-05:00,GO_TO_STANDBY,Standby,3
70001004,2023-04-03T14:29:30.3024209-05:00,2023-04-03T14:28:50.9923955-05:00,STANDBY,Standby,3
70001003,2023-04-03T14:29:59.7906469+02:00,2023-04-03T14:29:08.242504+02:00,STANDBY,Standby,3
70001004,2023-04-03T14:29:39.7417761-05:00,2023-04-03T14:29:30.3024209-05:00,GO_TO_OFF,Off,1
70001004,2023-04-03T15:05:17.9392065-05:00,2023-04-03T14:29:39.7417761-05:00,OFF,Off,1
70001003,2023-04-03T14:29:59.7933781+02:00,2023-04-03T14:29:59.7906469+02:00,GET_READY,GetReady,4
70001003,2023-04-03T14:31:40.8978389+02:00,2023-04-03T14:29:59.7933781+02:00,STANDBY,Standby,3
70001003,2023-04-03T14:31:50.3665627+02:00,2023-04-03T14:31:40.8978389+02:00,GO_TO_OFF,Off,1
70001003,2023-04-03T14:31:59.2455215+02:00,2023-04-03T14:31:50.3665627+02:00,OFF,Off,1
70001003,2023-04-03T14:32:51.5990767+02:00,2023-04-03T14:31:59.2455215+02:00,MECH_INIT,Off,1
70001003,2023-04-03T14:33:01.8732827+02:00,2023-04-03T14:32:51.5990767+02:00,STANDBY,Standby,3
70001003,2023-04-03T14:37:03.4175929+02:00,2023-04-03T14:33:01.8732827+02:00,GET_READY,GetReady,4
70001003,2023-04-03T14:37:32.2351914+02:00,2023-04-03T14:37:03.4175929+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:38:45.7333817+02:00,2023-04-03T14:37:32.2351914+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T14:39:04.6832278+02:00,2023-04-03T14:38:45.7333817+02:00,PRINT,Print,8
70001003,2023-04-03T14:39:22.0050435+02:00,2023-04-03T14:39:04.6832278+02:00,POST_PRINT,Print,7
70001003,2023-04-03T14:40:27.2906941+02:00,2023-04-03T14:39:22.0050435+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:41:13.2112918+02:00,2023-04-03T14:40:27.2906941+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T14:41:53.1021997+02:00,2023-04-03T14:41:13.2112918+02:00,PRINT,Print,8
70001003,2023-04-03T14:42:09.6475531+02:00,2023-04-03T14:41:53.1021997+02:00,POST_PRINT,Print,7
70001003,2023-04-03T14:43:07.6670922+02:00,2023-04-03T14:42:09.6475531+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:43:55.6153493+02:00,2023-04-03T14:43:07.6670922+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T14:44:19.796975+02:00,2023-04-03T14:43:55.6153493+02:00,PRINT,Print,8
70001003,2023-04-03T14:44:37.1165442+02:00,2023-04-03T14:44:19.796975+02:00,POST_PRINT,Print,7
70001003,2023-04-03T14:46:59.9127794+02:00,2023-04-03T14:44:37.1165442+02:00,DYNAMIC_READY,Ready,6
70001002,2023-04-03T14:46:55.6510865-04:00,2023-04-03T14:46:53.6991011-04:00,OFF,Off,1
70001002,2023-04-03T14:47:44.2206383-04:00,2023-04-03T14:46:55.6510865-04:00,MECH_INIT,Off,1
70001003,2023-04-03T14:47:54.0742476+02:00,2023-04-03T14:46:59.9127794+02:00,PRE_PRINT,Print,7
70001002,2023-04-03T14:48:32.3478893-04:00,2023-04-03T14:47:44.2206383-04:00,STANDBY,Standby,3
70001003,2023-04-03T14:49:02.1639623+02:00,2023-04-03T14:47:54.0742476+02:00,PRINT,Print,8
70001002,2023-04-03T14:48:41.8193603-04:00,2023-04-03T14:48:32.3478893-04:00,GO_TO_OFF,Off,1
70001002,2023-04-03T14:56:58.8030801-04:00,2023-04-03T14:48:41.8193603-04:00,OFF,Off,1
70001003,2023-04-03T14:49:18.6640429+02:00,2023-04-03T14:49:02.1639623+02:00,POST_PRINT,Print,7
70001003,2023-04-03T14:53:22.797792+02:00,2023-04-03T14:49:18.6640429+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:53:36.3010475+02:00,2023-04-03T14:53:22.797792+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T14:53:57.0621654+02:00,2023-04-03T14:53:36.3010475+02:00,POST_PRINT,Print,7
70001003,2023-04-03T14:54:03.5048957+02:00,2023-04-03T14:53:57.0621654+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T14:55:06.3203512+02:00,2023-04-03T14:54:03.5048957+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T14:55:27.8825128+02:00,2023-04-03T14:55:06.3203512+02:00,PRINT,Print,8
70001003,2023-04-03T14:55:45.1948468+02:00,2023-04-03T14:55:27.8825128+02:00,POST_PRINT,Print,7
70001003,2023-04-03T15:00:34.0263174+02:00,2023-04-03T14:55:45.1948468+02:00,DYNAMIC_READY,Ready,6
70001002,2023-04-03T14:56:58.8038818-04:00,2023-04-03T14:56:58.8030801-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-03T14:58:27.4278075-04:00,2023-04-03T14:56:58.8038818-04:00,SERVICE,Service,2
70001002,2023-04-03T15:11:17.1353299-04:00,2023-04-03T14:58:27.4278075-04:00,OFF,Off,1
70001003,2023-04-03T15:01:25.9996418+02:00,2023-04-03T15:00:34.0263174+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:01:50.7662707+02:00,2023-04-03T15:01:25.9996418+02:00,PRINT,Print,8
70001003,2023-04-03T15:02:08.1240559+02:00,2023-04-03T15:01:50.7662707+02:00,POST_PRINT,Print,7
70001003,2023-04-03T15:05:00.7299259+02:00,2023-04-03T15:02:08.1240559+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T15:05:17.6549162+02:00,2023-04-03T15:05:00.7299259+02:00,GO_TO_OFF,Off,1
70001003,2023-04-03T15:05:18.6923448+02:00,2023-04-03T15:05:17.6549162+02:00,OFF,Off,1
70001004,2023-04-03T15:06:13.1387731-05:00,2023-04-03T15:05:17.9392065-05:00,MECH_INIT,Off,1
70001003,2023-04-03T15:05:18.6944824+02:00,2023-04-03T15:05:18.6923448+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-03T15:18:31.8738435+02:00,2023-04-03T15:05:18.6944824+02:00,SERVICE,Service,2
70001004,2023-04-03T15:23:02.6235061-05:00,2023-04-03T15:06:13.1387731-05:00,STANDBY,Standby,3
70001002,2023-04-03T15:11:17.1363787-04:00,2023-04-03T15:11:17.1353299-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-04T06:42:45.263156-04:00,2023-04-03T15:11:17.1363787-04:00,SERVICE,Service,2
70001003,2023-04-03T15:23:16.6711139+02:00,2023-04-03T15:18:31.8738435+02:00,OFF,Off,1
70001004,2023-04-03T15:30:54.980749-05:00,2023-04-03T15:23:02.6235061-05:00,GET_READY,GetReady,4
70001003,2023-04-03T15:23:16.8668239+02:00,2023-04-03T15:23:16.6711139+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-03T15:24:44.7056354+02:00,2023-04-03T15:23:16.8668239+02:00,SERVICE,Service,2
70001003,2023-04-03T15:24:57.5486735+02:00,2023-04-03T15:24:44.7056354+02:00,OFF,Off,1
70001003,2023-04-03T15:25:54.7640991+02:00,2023-04-03T15:24:57.5486735+02:00,MECH_INIT,Off,1
70001003,2023-04-03T15:26:10.2258845+02:00,2023-04-03T15:25:54.7640991+02:00,STANDBY,Standby,3
70001003,2023-04-03T15:34:15.6319871+02:00,2023-04-03T15:26:10.2258845+02:00,GET_READY,GetReady,4
70001004,2023-04-03T15:36:31.2479602-05:00,2023-04-03T15:30:54.980749-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T15:34:40.7875935+02:00,2023-04-03T15:34:15.6319871+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T15:35:54.3017336+02:00,2023-04-03T15:34:40.7875935+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:37:00.3622796+02:00,2023-04-03T15:35:54.3017336+02:00,PRINT,Print,8
70001004,2023-04-03T15:37:48.2099985-05:00,2023-04-03T15:36:31.2479602-05:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:37:17.0816969+02:00,2023-04-03T15:37:00.3622796+02:00,POST_PRINT,Print,7
70001003,2023-04-03T15:37:34.4666354+02:00,2023-04-03T15:37:17.0816969+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T15:38:07.2466459+02:00,2023-04-03T15:37:34.4666354+02:00,PRE_PRINT,Print,7
70001004,2023-04-03T15:52:17.7787269-05:00,2023-04-03T15:37:48.2099985-05:00,PRINT,Print,8
70001003,2023-04-03T15:38:49.5201271+02:00,2023-04-03T15:38:07.2466459+02:00,PRINT,Print,8
70001003,2023-04-03T15:38:58.39463+02:00,2023-04-03T15:38:49.5201271+02:00,POST_PRINT,Print,7
70001003,2023-04-03T15:39:32.4244886+02:00,2023-04-03T15:38:58.39463+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T15:40:21.7744489+02:00,2023-04-03T15:39:32.4244886+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:43:17.6408238+02:00,2023-04-03T15:40:21.7744489+02:00,PRINT,Print,8
70001003,2023-04-03T15:43:34.3792372+02:00,2023-04-03T15:43:17.6408238+02:00,POST_PRINT,Print,7
70001003,2023-04-03T15:43:57.3397094+02:00,2023-04-03T15:43:34.3792372+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T15:44:46.2683023+02:00,2023-04-03T15:43:57.3397094+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:45:09.0290805+02:00,2023-04-03T15:44:46.2683023+02:00,PRINT,Print,8
70001003,2023-04-03T15:45:25.7583275+02:00,2023-04-03T15:45:09.0290805+02:00,POST_PRINT,Print,7
70001003,2023-04-03T15:49:21.4451175+02:00,2023-04-03T15:45:25.7583275+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T15:50:18.4566316+02:00,2023-04-03T15:49:21.4451175+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:50:43.0370522+02:00,2023-04-03T15:50:18.4566316+02:00,PRINT,Print,8
70001003,2023-04-03T15:51:00.3476949+02:00,2023-04-03T15:50:43.0370522+02:00,POST_PRINT,Print,7
70001003,2023-04-03T15:54:39.490677+02:00,2023-04-03T15:51:00.3476949+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-03T15:52:49.0003807-05:00,2023-04-03T15:52:17.7787269-05:00,POST_PRINT,Print,7
70001004,2023-04-03T15:54:16.405677-05:00,2023-04-03T15:52:49.0003807-05:00,READY,Ready,5
70001004,2023-04-03T15:55:55.2823497-05:00,2023-04-03T15:54:16.405677-05:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:55:34.8764141+02:00,2023-04-03T15:54:39.490677+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T15:55:57.8217492+02:00,2023-04-03T15:55:34.8764141+02:00,PRINT,Print,8
70001004,2023-04-03T15:58:55.9740389-05:00,2023-04-03T15:55:55.2823497-05:00,PRINT,Print,8
70001003,2023-04-03T15:56:15.14139+02:00,2023-04-03T15:55:57.8217492+02:00,POST_PRINT,Print,7
70001003,2023-04-03T16:01:55.3396966+02:00,2023-04-03T15:56:15.14139+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-03T15:59:24.965865-05:00,2023-04-03T15:58:55.9740389-05:00,POST_PRINT,Print,7
70001004,2023-04-03T16:02:52.0434804-05:00,2023-04-03T15:59:24.965865-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T16:02:50.9304863+02:00,2023-04-03T16:01:55.3396966+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T16:03:14.8801417+02:00,2023-04-03T16:02:50.9304863+02:00,PRINT,Print,8
70001004,2023-04-03T16:02:58.079104-05:00,2023-04-03T16:02:52.0434804-05:00,GO_TO_STANDBY,Standby,3
70001004,2023-04-03T16:06:41.2284878-05:00,2023-04-03T16:02:58.079104-05:00,STANDBY,Standby,3
70001003,2023-04-03T16:03:32.2109996+02:00,2023-04-03T16:03:14.8801417+02:00,POST_PRINT,Print,7
70001003,2023-04-03T16:08:06.3503706+02:00,2023-04-03T16:03:32.2109996+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-03T16:06:50.6927791-05:00,2023-04-03T16:06:41.2284878-05:00,GO_TO_OFF,Off,1
70001004,2023-04-03T16:06:51.9160182-05:00,2023-04-03T16:06:50.6927791-05:00,OFF,Off,1
70001004,2023-04-03T16:06:51.9177928-05:00,2023-04-03T16:06:51.9160182-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-03T16:58:08.0513372-05:00,2023-04-03T16:06:51.9177928-05:00,SERVICE,Service,2
70001003,2023-04-03T16:08:56.687211+02:00,2023-04-03T16:08:06.3503706+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T16:11:55.957466+02:00,2023-04-03T16:08:56.687211+02:00,PRINT,Print,8
70001003,2023-04-03T16:12:25.1700301+02:00,2023-04-03T16:11:55.957466+02:00,POST_PRINT,Print,7
70001003,2023-04-03T16:14:34.3085807+02:00,2023-04-03T16:12:25.1700301+02:00,READY,Ready,5
70001003,2023-04-03T16:15:58.6698474+02:00,2023-04-03T16:14:34.3085807+02:00,PRE_PRINT,Print,7
70001003,2023-04-03T16:26:00.9555458+02:00,2023-04-03T16:15:58.6698474+02:00,PRINT,Print,8
70001003,2023-04-03T16:26:17.7000301+02:00,2023-04-03T16:26:00.9555458+02:00,POST_PRINT,Print,7
70001003,2023-04-03T16:28:24.6088914+02:00,2023-04-03T16:26:17.7000301+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-03T16:28:24.6115515+02:00,2023-04-03T16:28:24.6088914+02:00,READY,Ready,5
70001003,2023-04-03T16:28:30.858941+02:00,2023-04-03T16:28:24.6115515+02:00,GO_TO_STANDBY,Standby,3
70001003,2023-04-03T16:32:10.4270905+02:00,2023-04-03T16:28:30.858941+02:00,STANDBY,Standby,3
