pressSN,endTime,time,plcTime,machineState,pressState
70001003,,2023-03-20T11:54:53.9460888+01:00,2023-03-20T11:54:52.847+01:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:59:58.5520468-04:00,2023-03-20T12:02:11.221-04:00,POST_PRINT,Print
70001003,,2023-03-20T12:00:02.6098463+01:00,2023-03-20T12:00:01.561+01:00,PRE_PRINT,Print
70001002,,2023-03-20T12:00:15.0757812-04:00,2023-03-20T12:02:27.813-04:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T12:00:48.7127399-04:00,2023-03-20T12:03:01.405-04:00,PRE_PRINT,Print
70001003,,2023-03-20T12:00:49.7363166+01:00,2023-03-20T12:00:48.601+01:00,PRINT,Print
70001003,,2023-03-20T12:01:11.0956712+01:00,2023-03-20T12:01:10.144+01:00,POST_PRINT,Print
70001003,,2023-03-20T12:01:28.6307974+01:00,2023-03-20T12:01:27.56+01:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T12:01:51.1617789-04:00,2023-03-20T12:04:03.958-04:00,PRINT,Print
70001002,,2023-03-20T12:03:39.3169765-04:00,2023-03-20T12:05:52.118-04:00,POST_PRINT,Print
70001002,,2023-03-20T12:04:02.6788321-04:00,2023-03-20T12:06:15.302-04:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T12:04:37.727497-04:00,2023-03-20T12:06:50.47-04:00,PRE_PRINT,Print
70001002,,2023-03-20T12:05:33.113055-04:00,2023-03-20T12:07:45.91-04:00,PRINT,Print
70001003,,2023-03-20T12:05:45.0932593+01:00,2023-03-20T12:05:44.091+01:00,PRE_PRINT,Print
70001002,,2023-03-20T12:05:54.8683127-04:00,2023-03-20T12:08:07.622-04:00,POST_PRINT,Print
70001002,,2023-03-20T12:06:12.19487-04:00,2023-03-20T12:08:24.871-04:00,DYNAMIC_READY,Ready
70001003,,2023-03-20T12:06:31.8246259+01:00,2023-03-20T12:06:30.803+01:00,PRINT,Print
70001002,,2023-03-20T12:13:01.8505021-04:00,2023-03-20T12:15:14.609-04:00,READY,Ready
70001002,,2023-03-20T12:13:01.8515584-04:00,2023-03-20T12:15:14.625-04:00,GO_TO_STANDBY,Standby
70001002,,2023-03-20T12:13:08.0944268-04:00,2023-03-20T12:15:20.824-04:00,STANDBY,Standby
70001003,,2023-03-20T12:15:48.47533+01:00,2023-03-20T12:15:47.434+01:00,POST_PRINT,Print
70001003,,2023-03-20T12:16:23.1534703+01:00,2023-03-20T12:16:22.041+01:00,READY,Ready
70001003,,2023-03-20T12:23:28.9020137+01:00,2023-03-20T12:23:27.762+01:00,PRE_PRINT,Print
70001003,,2023-03-20T12:23:45.4353836+01:00,2023-03-20T12:23:44.417+01:00,POST_PRINT,Print
70001004,,2023-03-20T12:25:54.6774199-05:00,2023-03-20T12:32:18.847-05:00,MECH_INIT,Off
70001002,,2023-03-20T12:25:54.7589845-04:00,2023-03-20T12:28:07.387-04:00,GO_TO_OFF,Off
70001002,,2023-03-20T12:26:04.193994-04:00,2023-03-20T12:28:16.819-04:00,OFF,Off
70001002,,2023-03-20T12:26:09.227-04:00,2023-03-20T12:28:21.907-04:00,GO_TO_SERVICE,Service
